"report_date","logic_segment","shipper_id","city_name","total_order","total_order_spxi","total_assign"
"2024-03-20","old","16845497","HCM City","19","16","22"
"2024-03-20","old","15674523","HCM City","17","11","21"
"2024-03-20","old","20423544","HCM City","21","19","23"
"2024-03-20","old","21293496","Ha Noi City","25","16","54"
"2024-03-20","old","18292353","HCM City","23","18","24"
"2024-03-20","old","12638582","HCM City","24","8","24"
"2024-03-20","old","17885113","Ha Noi City","10","3","36"
"2024-03-20","old","8487735","Ha Noi City","24","12","52"
"2024-03-20","old","42254071","HCM City","21","17","23"
"2024-03-20","old","8026251","HCM City","20","11","20"
"2024-03-20","old","10198010","Ha Noi City","36","2","56"
"2024-03-20","old","42282479","HCM City","21","11","21"
"2024-03-20","old","9942362","HCM City","17","8","17"
"2024-03-20","old","41330662","Ha Noi City","28","16","28"
"2024-03-20","old","40827925","Ha Noi City","23","11","24"
"2024-03-20","old","41273724","HCM City","12","2","13"
"2024-03-20","old","7188672","HCM City","25","16","25"
"2024-03-20","old","22347788","HCM City","20","13","23"
"2024-03-20","old","40430345","HCM City","21","11","21"
"2024-03-20","old","11686873","HCM City","21","20","23"
"2024-03-20","old","8437961","HCM City","17","17","18"
"2024-03-20","old","7620341","Ha Noi City","40","40","88"
"2024-03-20","old","20492255","HCM City","21","0","21"
"2024-03-20","old","8930866","HCM City","22","8","24"
"2024-03-20","old","5887641","HCM City","23","19","25"
"2024-03-20","old","20803934","Ha Noi City","19","18","33"
"2024-03-20","old","14309328","Ha Noi City","9","8","13"
"2024-03-20","old","40988399","Ha Noi City","22","17","23"
"2024-03-20","old","10471838","HCM City","23","11","24"
"2024-03-20","old","42043688","HCM City","19","12","22"
"2024-03-20","old","23012997","HCM City","22","15","22"
"2024-03-20","old","11851949","Ha Noi City","20","7","30"
"2024-03-20","old","20035545","HCM City","20","15","20"
"2024-03-20","old","41530208","HCM City","21","18","22"
"2024-03-20","old","23074387","HCM City","21","16","21"
"2024-03-20","old","16266172","HCM City","26","17","27"
"2024-03-20","old","50308464","HCM City","6","4","6"
"2024-03-20","old","18223418","HCM City","23","22","24"
"2024-03-20","old","15829099","HCM City","21","20","21"
"2024-03-20","old","12076043","HCM City","12","5","13"
"2024-03-20","old","12291909","Ha Noi City","23","10","40"
"2024-03-20","old","16192261","HCM City","17","14","21"
"2024-03-20","old","40066440","HCM City","25","20","26"
"2024-03-20","old","9899383","Ha Noi City","14","11","24"
"2024-03-20","old","19479875","Ha Noi City","16","13","19"
"2024-03-20","old","10190325","Ha Noi City","21","5","31"
"2024-03-20","old","42169050","HCM City","23","16","23"
"2024-03-20","old","20450998","Ha Noi City","25","20","41"
"2024-03-20","old","40360892","HCM City","16","13","22"
"2024-03-20","old","12271999","HCM City","26","17","29"
"2024-03-20","old","15863070","HCM City","27","18","27"
"2024-03-20","old","41695856","HCM City","24","12","26"
"2024-03-20","old","11994563","Ha Noi City","20","11","26"
"2024-03-20","old","20687140","Ha Noi City","22","9","24"
"2024-03-20","old","17952743","HCM City","26","17","29"
"2024-03-20","old","17467988","HCM City","16","10","18"
"2024-03-20","old","42170283","HCM City","20","15","21"
"2024-03-20","old","16802388","Ha Noi City","17","16","95"
"2024-03-20","old","15462231","Ha Noi City","18","0","26"
"2024-03-20","old","16301686","HCM City","22","16","25"
"2024-03-20","old","22619393","Ha Noi City","11","1","23"
"2024-03-20","old","16231055","Ha Noi City","22","14","25"
"2024-03-20","old","23094990","Ha Noi City","15","8","16"
"2024-03-20","old","20328943","HCM City","19","13","21"
"2024-03-20","old","16191741","HCM City","20","12","24"
"2024-03-20","old","40029352","HCM City","22","15","28"
"2024-03-20","old","42074519","HCM City","22","17","24"
"2024-03-20","old","18547216","HCM City","29","0","29"
"2024-03-20","old","20243602","HCM City","17","0","17"
"2024-03-20","old","16404944","Ha Noi City","16","8","23"
"2024-03-20","old","22235743","HCM City","13","4","15"
"2024-03-20","old","16102890","Ha Noi City","10","10","10"
"2024-03-20","old","6768460","Ha Noi City","12","4","52"
"2024-03-20","old","42281012","HCM City","24","12","24"
"2024-03-20","old","19479598","Ha Noi City","25","13","27"
"2024-03-20","old","16036686","HCM City","17","13","27"
"2024-03-20","old","14796710","Ha Noi City","25","25","80"
"2024-03-20","old","40903678","Ha Noi City","25","25","54"
"2024-03-20","old","23081019","HCM City","16","9","17"
"2024-03-20","old","19227411","Ha Noi City","14","0","16"
"2024-03-20","old","22039014","Ha Noi City","25","18","33"
"2024-03-20","old","20339548","HCM City","7","4","7"
"2024-03-20","old","41179743","Ha Noi City","23","21","32"
"2024-03-20","old","42265164","HCM City","21","2","22"
"2024-03-20","old","20588219","HCM City","20","7","26"
"2024-03-20","old","20336543","Ha Noi City","21","14","27"
"2024-03-20","old","16325895","Ha Noi City","22","8","36"
"2024-03-20","old","40236174","HCM City","23","17","29"
"2024-03-20","old","41380990","HCM City","15","10","16"
"2024-03-20","old","15616491","Ha Noi City","19","12","19"
"2024-03-20","old","18360156","HCM City","22","17","24"
"2024-03-20","old","3767438","Ha Noi City","16","1","34"
"2024-03-20","old","17248825","Ha Noi City","22","6","26"
"2024-03-20","old","18403402","HCM City","13","8","15"
"2024-03-20","old","11788607","Ha Noi City","22","11","52"
"2024-03-20","old","41369538","Ha Noi City","12","7","15"
"2024-03-20","old","16666673","HCM City","20","7","26"
"2024-03-20","old","11786717","HCM City","28","17","28"
"2024-03-20","old","18343300","HCM City","22","15","22"
"2024-03-20","old","18226661","HCM City","19","14","20"
"2024-03-20","old","50071743","Ha Noi City","27","20","28"
"2024-03-20","old","4573187","HCM City","19","5","20"
"2024-03-20","old","14986642","Ha Noi City","24","0","37"
"2024-03-20","old","4253023","Ha Noi City","20","2","21"
"2024-03-20","old","40681902","HCM City","15","13","16"
"2024-03-20","old","22264231","Ha Noi City","31","16","55"
"2024-03-20","old","16365377","HCM City","18","12","24"
"2024-03-20","old","12285156","HCM City","18","15","18"
"2024-03-20","old","11098750","Ha Noi City","23","14","31"
"2024-03-20","old","23108345","HCM City","21","15","21"
"2024-03-20","old","40690107","HCM City","17","13","19"
"2024-03-20","old","11722108","HCM City","17","9","22"
"2024-03-20","old","13020158","HCM City","24","8","24"
"2024-03-20","old","20420292","HCM City","22","18","22"
"2024-03-20","old","14625791","HCM City","17","13","17"
"2024-03-20","old","41764894","Ha Noi City","24","15","31"
"2024-03-20","old","14439888","Ha Noi City","23","0","25"
"2024-03-20","old","12734721","HCM City","11","11","14"
"2024-03-20","old","40352618","Ha Noi City","4","0","40"
"2024-03-20","old","20420181","HCM City","22","14","23"
"2024-03-20","old","15825542","HCM City","24","20","25"
"2024-03-20","old","14299966","Ha Noi City","9","0","11"
"2024-03-20","old","20292635","HCM City","24","20","31"
"2024-03-20","old","11821184","Ha Noi City","21","7","44"
"2024-03-20","old","10388816","HCM City","22","14","30"
"2024-03-20","old","40810407","HCM City","23","18","23"
"2024-03-20","old","14760829","HCM City","23","17","28"
"2024-03-20","old","10265055","HCM City","23","18","23"
"2024-03-20","old","50304033","Ha Noi City","22","19","31"
"2024-03-20","old","23017919","Ha Noi City","24","14","56"
"2024-03-20","old","12843768","Ha Noi City","15","15","64"
"2024-03-20","old","17932614","Ha Noi City","26","20","29"
"2024-03-20","old","40626974","HCM City","22","20","24"
"2024-03-20","old","41371039","HCM City","13","13","15"
"2024-03-20","old","15004998","HCM City","32","20","33"
"2024-03-20","old","41085602","HCM City","16","8","19"
"2024-03-20","old","18952236","Ha Noi City","22","15","30"
"2024-03-20","old","50291364","Ha Noi City","22","16","24"
"2024-03-20","old","40680179","HCM City","25","13","26"
"2024-03-20","old","41520517","Ha Noi City","18","16","18"
"2024-03-20","old","16815458","HCM City","13","3","14"
"2024-03-20","old","14064997","Ha Noi City","22","0","31"
"2024-03-20","old","18600881","HCM City","23","19","23"
"2024-03-20","old","10471972","Ha Noi City","29","22","38"
"2024-03-20","old","15825950","HCM City","3","3","3"
"2024-03-20","old","22728128","HCM City","18","15","18"
"2024-03-20","old","15071034","HCM City","21","11","24"
"2024-03-20","old","4549992","HCM City","22","13","24"
"2024-03-20","old","15513766","Ha Noi City","22","11","32"
"2024-03-20","old","19166443","Ha Noi City","16","10","50"
"2024-03-20","old","16022190","HCM City","21","11","21"
"2024-03-20","old","40128220","Ha Noi City","21","20","88"
"2024-03-20","old","40182314","HCM City","21","7","25"
"2024-03-20","old","20194067","HCM City","17","15","17"
"2024-03-20","old","22001068","Ha Noi City","16","9","16"
"2024-03-20","old","22545817","Ha Noi City","25","6","46"
"2024-03-20","old","10550805","HCM City","23","13","23"
"2024-03-20","old","11993847","Ha Noi City","9","3","13"
"2024-03-20","old","40074110","Ha Noi City","9","8","10"
"2024-03-20","old","42248240","HCM City","20","16","20"
"2024-03-20","old","23066507","Ha Noi City","16","11","22"
"2024-03-20","old","50209419","Ha Noi City","21","7","24"
"2024-03-20","old","11832016","HCM City","19","15","19"
"2024-03-20","old","20516603","HCM City","23","8","25"
"2024-03-20","old","21219995","Ha Noi City","20","10","35"
"2024-03-20","old","15277042","Ha Noi City","12","6","20"
"2024-03-20","old","16556108","HCM City","16","14","17"
"2024-03-20","old","20338814","HCM City","16","10","17"
"2024-03-20","old","19295727","Ha Noi City","21","18","27"
"2024-03-20","old","19255382","HCM City","5","0","5"
"2024-03-20","old","14517969","HCM City","17","11","17"
"2024-03-20","old","12471313","Ha Noi City","24","14","31"
"2024-03-20","old","22264414","Ha Noi City","12","9","17"
"2024-03-20","old","18655115","Ha Noi City","25","19","34"
"2024-03-20","old","20292119","HCM City","23","18","38"
"2024-03-20","old","41516152","Ha Noi City","17","11","31"
"2024-03-20","old","19526076","Ha Noi City","22","20","23"
"2024-03-20","old","21804611","HCM City","22","17","22"
"2024-03-20","old","15129349","HCM City","2","0","4"
"2024-03-20","old","15370030","HCM City","17","6","18"
"2024-03-20","old","18660184","Ha Noi City","20","14","72"
"2024-03-20","old","17309076","HCM City","25","17","26"
"2024-03-20","old","4175684","HCM City","10","6","10"
"2024-03-20","old","41551625","HCM City","22","18","25"
"2024-03-20","old","41249915","HCM City","20","9","20"
"2024-03-20","old","22026577","Ha Noi City","25","19","32"
"2024-03-20","old","20221775","HCM City","24","8","24"
"2024-03-20","old","14363388","HCM City","16","9","29"
"2024-03-20","old","12075699","Ha Noi City","22","4","37"
"2024-03-20","old","41088850","HCM City","25","16","27"
"2024-03-20","old","9592432","Ha Noi City","30","18","612"
"2024-03-20","old","40838877","Ha Noi City","16","14","20"
"2024-03-20","old","6783422","HCM City","24","18","27"
"2024-03-20","old","18011862","HCM City","16","14","18"
"2024-03-20","old","16523275","HCM City","29","22","30"
"2024-03-20","old","18198829","HCM City","23","12","23"
"2024-03-20","old","2991710","HCM City","24","17","24"
"2024-03-20","old","40031181","Ha Noi City","16","12","19"
"2024-03-20","old","14635595","HCM City","24","22","24"
"2024-03-20","old","15903793","HCM City","21","16","21"
"2024-03-20","old","42043693","HCM City","22","15","22"
"2024-03-20","old","20343733","Ha Noi City","27","19","27"
"2024-03-20","old","41390570","Ha Noi City","18","17","39"
"2024-03-20","old","14230924","HCM City","23","15","26"
"2024-03-20","old","10008688","HCM City","7","4","9"
"2024-03-20","old","8024709","Ha Noi City","22","13","101"
"2024-03-20","old","41277725","HCM City","17","0","18"
"2024-03-20","old","18004112","HCM City","25","11","25"
"2024-03-20","old","12255318","HCM City","23","13","24"
"2024-03-20","old","40397595","Ha Noi City","24","22","37"
"2024-03-20","old","40189386","Ha Noi City","23","11","39"
"2024-03-20","old","6984350","HCM City","15","10","15"
"2024-03-20","old","41690423","HCM City","23","19","25"
"2024-03-20","old","6755070","Ha Noi City","16","8","29"
"2024-03-20","old","14796692","Ha Noi City","25","19","26"
"2024-03-20","old","20562605","HCM City","15","10","15"
"2024-03-20","old","19067323","Ha Noi City","23","7","34"
"2024-03-20","old","40299346","Ha Noi City","26","15","37"
"2024-03-20","old","10183786","Ha Noi City","25","16","29"
"2024-03-20","old","18149802","Ha Noi City","2","0","5"
"2024-03-20","old","17074494","Ha Noi City","24","13","45"
"2024-03-20","old","20721631","HCM City","18","15","18"
"2024-03-20","old","40777701","Ha Noi City","13","12","20"
"2024-03-20","old","23159038","Ha Noi City","17","12","28"
"2024-03-20","old","22426538","Ha Noi City","25","23","105"
"2024-03-20","old","40922170","HCM City","21","14","22"
"2024-03-20","old","16365134","HCM City","23","11","27"
"2024-03-20","old","41301248","HCM City","12","8","17"
"2024-03-20","old","18008433","Ha Noi City","3","3","3"
"2024-03-20","old","40773104","Ha Noi City","4","0","400"
"2024-03-20","old","41800653","HCM City","32","29","32"
"2024-03-20","old","19174228","HCM City","18","18","19"
"2024-03-20","old","17194590","HCM City","20","19","20"
"2024-03-20","old","22929133","Ha Noi City","10","8","10"
"2024-03-20","old","4226434","HCM City","21","13","22"
"2024-03-20","old","42106869","Ha Noi City","25","14","41"
"2024-03-20","old","18387612","HCM City","15","6","16"
"2024-03-20","old","4932168","Ha Noi City","9","6","15"
"2024-03-20","old","42240852","Ha Noi City","21","10","26"
"2024-03-20","old","41071147","Ha Noi City","17","11","22"
"2024-03-20","old","17124998","HCM City","14","0","15"
"2024-03-20","old","22426700","Ha Noi City","12","4","34"
"2024-03-20","old","14551008","HCM City","20","12","28"
"2024-03-20","old","10808195","HCM City","25","18","27"
"2024-03-20","old","7647613","Ha Noi City","22","11","39"
"2024-03-20","old","14298745","HCM City","15","11","18"
"2024-03-20","old","12167314","Ha Noi City","22","15","34"
"2024-03-20","old","3747466","HCM City","16","12","17"
"2024-03-20","old","12549027","HCM City","7","3","7"
"2024-03-20","old","23102821","HCM City","21","14","21"
"2024-03-20","old","40045277","HCM City","16","9","17"
"2024-03-20","old","14126147","HCM City","19","16","20"
"2024-03-20","old","10705188","HCM City","19","9","19"
"2024-03-20","old","17148564","HCM City","17","13","18"
"2024-03-20","old","41243442","HCM City","21","15","22"
"2024-03-20","old","5138323","Ha Noi City","20","13","21"
"2024-03-20","old","16233449","HCM City","20","17","20"
"2024-03-20","old","12612736","Ha Noi City","17","14","17"
"2024-03-20","old","16769686","HCM City","15","10","16"
"2024-03-20","old","19888468","HCM City","20","13","23"
"2024-03-20","old","19533113","Ha Noi City","26","4","28"
"2024-03-20","old","40059049","Ha Noi City","18","12","23"
"2024-03-20","old","15860802","Ha Noi City","22","20","39"
"2024-03-20","old","16394863","Ha Noi City","22","13","25"
"2024-03-20","old","15380653","HCM City","24","19","24"
"2024-03-20","old","16545077","HCM City","20","17","20"
"2024-03-20","old","20287487","HCM City","20","6","21"
"2024-03-20","old","42242489","HCM City","18","12","18"
"2024-03-20","old","11847737","HCM City","12","4","15"
"2024-03-20","old","41976593","Ha Noi City","16","16","19"
"2024-03-20","old","16613200","HCM City","18","15","22"
"2024-03-20","old","16658136","Ha Noi City","24","19","49"
"2024-03-20","old","10196748","Ha Noi City","22","13","23"
"2024-03-20","old","20293736","HCM City","23","8","23"
"2024-03-20","old","41025755","HCM City","14","10","14"
"2024-03-20","old","20425313","HCM City","22","15","28"
"2024-03-20","old","20586976","Ha Noi City","23","15","53"
"2024-03-20","old","16997588","Ha Noi City","1","0","2"
"2024-03-20","old","16022323","Ha Noi City","22","18","558"
"2024-03-20","old","41240293","HCM City","22","16","22"
"2024-03-20","old","18743695","Ha Noi City","22","3","25"
"2024-03-20","old","22125295","HCM City","37","31","37"
"2024-03-20","old","20195670","Ha Noi City","34","24","38"
"2024-03-20","old","19319653","HCM City","23","21","25"
"2024-03-20","old","19080688","Ha Noi City","24","15","27"
"2024-03-20","old","12354214","HCM City","17","13","21"
"2024-03-20","old","9899364","Ha Noi City","28","21","44"
"2024-03-20","old","22745698","Ha Noi City","25","9","38"
"2024-03-20","old","7735347","Ha Noi City","19","0","20"
"2024-03-20","old","16192859","Ha Noi City","18","18","154"
"2024-03-20","old","40694255","Ha Noi City","17","0","18"
"2024-03-20","old","12428414","HCM City","18","16","19"
"2024-03-20","old","12539153","HCM City","21","6","30"
"2024-03-20","old","41056762","HCM City","21","15","21"
"2024-03-20","old","40045635","HCM City","25","19","26"
"2024-03-20","old","23005078","Ha Noi City","28","19","69"
"2024-03-20","old","10255377","HCM City","17","5","17"
"2024-03-20","old","41150236","HCM City","26","19","27"
"2024-03-20","old","8826669","HCM City","19","15","21"
"2024-03-20","old","40045706","Ha Noi City","22","17","40"
"2024-03-20","old","15929079","HCM City","20","15","20"
"2024-03-20","old","16036969","HCM City","16","9","18"
"2024-03-20","old","16556882","HCM City","21","11","24"
"2024-03-20","old","42303532","Ha Noi City","17","10","18"
"2024-03-20","old","12661446","Ha Noi City","24","0","27"
"2024-03-20","old","16586900","HCM City","22","11","29"
"2024-03-20","old","50035294","HCM City","10","5","11"
"2024-03-20","old","9123209","Ha Noi City","21","8","31"
"2024-03-20","old","41809910","HCM City","19","9","19"
"2024-03-20","old","41695045","Ha Noi City","27","14","38"
"2024-03-20","old","20230574","HCM City","19","13","19"
"2024-03-20","old","14330343","Ha Noi City","21","11","69"
"2024-03-20","old","20806768","Ha Noi City","19","14","19"
"2024-03-20","old","17477845","HCM City","17","11","18"
"2024-03-20","old","41551404","Ha Noi City","18","0","35"
"2024-03-20","old","41737335","Ha Noi City","21","17","46"
"2024-03-20","old","16542868","HCM City","14","5","15"
"2024-03-20","old","17540079","HCM City","24","16","26"
"2024-03-20","old","14317637","HCM City","18","12","21"
"2024-03-20","old","18389549","Ha Noi City","18","0","20"
"2024-03-20","old","18057360","HCM City","16","12","18"
"2024-03-20","old","5299966","Ha Noi City","18","17","55"
"2024-03-20","old","42246631","HCM City","23","11","24"
"2024-03-20","old","16315047","HCM City","23","18","24"
"2024-03-20","old","21220234","Ha Noi City","23","7","26"
"2024-03-20","old","41385171","Ha Noi City","21","17","27"
"2024-03-20","old","50209985","HCM City","26","0","26"
"2024-03-20","old","17067748","HCM City","9","7","11"
"2024-03-20","old","10563940","HCM City","10","7","15"
"2024-03-20","old","10273384","HCM City","17","8","18"
"2024-03-20","old","17086828","HCM City","27","19","29"
"2024-03-20","old","19066776","HCM City","20","16","21"
"2024-03-20","old","17491068","Ha Noi City","17","7","23"
"2024-03-20","old","23154044","Ha Noi City","16","10","173"
"2024-03-20","old","41089259","HCM City","22","15","24"
"2024-03-20","old","12639987","HCM City","20","12","22"
"2024-03-20","old","15550222","Ha Noi City","22","15","28"
"2024-03-20","old","18938005","HCM City","16","6","16"
"2024-03-20","old","16677951","HCM City","16","10","18"
"2024-03-20","old","16833926","HCM City","30","16","32"
"2024-03-20","old","17550368","HCM City","18","13","20"
"2024-03-20","old","17009896","Ha Noi City","31","10","112"
"2024-03-20","old","17469068","HCM City","22","20","24"
"2024-03-20","old","17611899","Ha Noi City","34","14","38"
"2024-03-20","old","40923941","Ha Noi City","22","3","25"
"2024-03-20","old","40097318","HCM City","22","15","24"
"2024-03-20","old","18520996","HCM City","23","19","28"
"2024-03-20","old","10561486","HCM City","22","15","23"
"2024-03-20","old","14325897","Ha Noi City","19","12","21"
"2024-03-20","old","20523946","Ha Noi City","26","17","45"
"2024-03-20","old","20175167","Ha Noi City","16","11","19"
"2024-03-20","old","13148949","Ha Noi City","18","1","22"
"2024-03-20","old","40316560","HCM City","15","0","15"
"2024-03-20","old","8014397","HCM City","24","10","24"
"2024-03-20","old","42134335","Ha Noi City","19","10","20"
"2024-03-20","old","22265497","HCM City","23","15","25"
"2024-03-20","old","20184827","HCM City","21","14","25"
"2024-03-20","old","20229247","HCM City","20","15","23"
"2024-03-20","old","40384019","HCM City","19","16","20"
"2024-03-20","old","10392551","HCM City","20","12","20"
"2024-03-20","old","21671732","HCM City","17","12","18"
"2024-03-20","old","23113921","Ha Noi City","14","12","133"
"2024-03-20","old","18142970","HCM City","21","11","22"
"2024-03-20","old","13143321","HCM City","22","13","22"
"2024-03-20","old","17319464","HCM City","23","11","24"
"2024-03-20","old","7884703","HCM City","20","15","21"
"2024-03-20","old","40251256","Ha Noi City","30","14","31"
"2024-03-20","old","16220519","HCM City","19","12","20"
"2024-03-20","old","16616376","HCM City","19","16","19"
"2024-03-20","old","14297840","HCM City","21","14","21"
"2024-03-20","old","15828678","HCM City","9","5","9"
"2024-03-20","old","14359962","HCM City","13","10","13"
"2024-03-20","old","21163383","Ha Noi City","21","11","31"
"2024-03-20","old","15558080","Ha Noi City","22","14","26"
"2024-03-20","old","20830378","HCM City","24","0","26"
"2024-03-20","old","5887565","HCM City","15","8","18"
"2024-03-20","old","41800623","HCM City","25","21","26"
"2024-03-20","old","42252484","Ha Noi City","25","15","37"
"2024-03-20","old","16261364","HCM City","17","10","19"
"2024-03-20","old","20305135","HCM City","7","5","7"
"2024-03-20","old","20335917","Ha Noi City","23","16","59"
"2024-03-20","old","40027736","Ha Noi City","23","1","57"
"2024-03-20","old","41622138","Ha Noi City","23","0","25"
"2024-03-20","old","40286326","Ha Noi City","21","15","22"
"2024-03-20","old","3512838","HCM City","9","6","9"
"2024-03-20","old","40721774","Ha Noi City","21","18","118"
"2024-03-20","old","17094240","HCM City","22","19","24"
"2024-03-20","old","16104127","Ha Noi City","27","14","54"
"2024-03-20","old","9257200","Ha Noi City","16","8","20"
"2024-03-20","old","14758271","Ha Noi City","23","18","40"
"2024-03-20","old","15381139","Ha Noi City","20","20","252"
"2024-03-20","old","15908707","Ha Noi City","22","7","48"
"2024-03-20","old","20413905","HCM City","23","12","23"
"2024-03-20","old","14567065","HCM City","14","3","14"
"2024-03-20","old","41374807","Ha Noi City","16","0","16"
"2024-03-20","old","16850481","Ha Noi City","24","2","33"
"2024-03-20","old","20250918","Ha Noi City","22","13","34"
"2024-03-20","old","13099318","HCM City","18","0","19"
"2024-03-20","old","20248953","Ha Noi City","21","11","23"
"2024-03-20","old","42170224","HCM City","23","15","25"
"2024-03-20","old","6541524","Ha Noi City","17","16","26"
"2024-03-20","old","23137845","Ha Noi City","22","15","28"
"2024-03-20","old","15473490","HCM City","17","10","19"
"2024-03-20","old","7093131","HCM City","19","8","20"
"2024-03-20","old","10555552","HCM City","11","7","12"
"2024-03-20","old","41312261","Ha Noi City","35","0","37"
"2024-03-20","old","16928785","Ha Noi City","15","2","61"
"2024-03-20","old","16181283","Ha Noi City","28","23","54"
"2024-03-20","old","22793983","HCM City","22","18","25"
"2024-03-20","old","10560991","HCM City","21","16","24"
"2024-03-20","old","17471354","HCM City","19","11","19"
"2024-03-20","old","21722078","HCM City","15","10","15"
"2024-03-20","old","10563603","Ha Noi City","16","16","27"
"2024-03-20","old","41026006","HCM City","24","16","24"
"2024-03-20","old","16555223","HCM City","5","0","7"
"2024-03-20","old","4273106","HCM City","22","21","26"
"2024-03-20","old","17125025","HCM City","18","12","22"
"2024-03-20","old","21201157","Ha Noi City","12","0","12"
"2024-03-20","old","5963216","HCM City","18","0","18"
"2024-03-20","old","10642073","Ha Noi City","29","3","37"
"2024-03-20","old","10434283","Ha Noi City","22","10","22"
"2024-03-20","old","41748785","Ha Noi City","22","22","22"
"2024-03-20","old","18549804","HCM City","21","17","21"
"2024-03-20","old","20302015","Ha Noi City","22","9","30"
"2024-03-20","old","10807819","HCM City","22","13","23"
"2024-03-20","old","18647856","Ha Noi City","33","26","62"
"2024-03-20","old","40294839","HCM City","25","22","25"
"2024-03-20","old","40054477","Ha Noi City","27","22","34"
"2024-03-20","old","10152320","HCM City","26","22","39"
"2024-03-20","old","6491351","HCM City","23","18","26"
"2024-03-20","old","20761806","HCM City","16","10","18"
"2024-03-20","old","50131251","HCM City","16","12","18"
"2024-03-20","old","12173026","HCM City","15","9","17"
"2024-03-20","old","15129299","HCM City","21","11","23"
"2024-03-20","old","23112903","HCM City","14","0","18"
"2024-03-20","old","22539600","Ha Noi City","23","5","37"
"2024-03-20","old","16730652","Ha Noi City","22","12","28"
"2024-03-20","old","23139586","HCM City","20","15","21"
"2024-03-20","old","40152834","HCM City","22","18","23"
"2024-03-20","old","15392976","Ha Noi City","21","21","191"
"2024-03-20","old","15512408","Ha Noi City","20","13","23"
"2024-03-20","old","41248639","HCM City","21","16","22"
"2024-03-20","old","15674790","HCM City","22","10","24"
"2024-03-20","old","40330924","HCM City","18","9","20"
"2024-03-20","old","22200460","Ha Noi City","23","15","47"
"2024-03-20","old","19091924","HCM City","20","9","22"
"2024-03-20","old","40814970","HCM City","19","13","21"
"2024-03-20","old","41277747","Ha Noi City","20","13","49"
"2024-03-20","old","19236356","HCM City","19","11","19"
"2024-03-20","old","41981994","HCM City","12","0","12"
"2024-03-20","old","15792539","Ha Noi City","27","21","49"
"2024-03-20","old","42303055","HCM City","20","10","32"
"2024-03-20","old","20431523","Ha Noi City","22","9","34"
"2024-03-20","old","15233976","Ha Noi City","25","21","25"
"2024-03-20","old","12481995","HCM City","19","9","19"
"2024-03-20","old","42177486","HCM City","20","9","21"
"2024-03-20","old","18480411","HCM City","23","15","23"
"2024-03-20","old","15052866","HCM City","17","10","17"
"2024-03-20","old","40393216","HCM City","23","18","23"
"2024-03-20","old","15782206","Ha Noi City","17","0","23"
"2024-03-20","old","23125568","Ha Noi City","16","4","18"
"2024-03-20","old","11786507","HCM City","20","6","21"
"2024-03-20","old","13030666","HCM City","18","16","20"
"2024-03-20","old","40198718","Ha Noi City","26","17","28"
"2024-03-20","old","41869443","HCM City","17","11","18"
"2024-03-20","old","41075363","Ha Noi City","18","10","32"
"2024-03-20","old","41547673","Ha Noi City","23","12","29"
"2024-03-20","old","17952565","HCM City","21","0","21"
"2024-03-20","old","16511924","HCM City","19","11","21"
"2024-03-20","old","12179260","HCM City","23","10","23"
"2024-03-20","old","16613941","HCM City","21","12","21"
"2024-03-20","old","14529590","Ha Noi City","21","19","48"
"2024-03-20","old","22047470","HCM City","36","29","49"
"2024-03-20","old","40663950","HCM City","22","16","24"
"2024-03-20","old","10399393","HCM City","15","11","15"
"2024-03-20","old","3446272","Ha Noi City","13","11","16"
"2024-03-20","old","3673760","HCM City","14","14","17"
"2024-03-20","old","41053943","Ha Noi City","23","17","41"
"2024-03-20","old","41557547","HCM City","16","14","16"
"2024-03-20","old","41039765","HCM City","22","13","23"
"2024-03-20","old","23060031","HCM City","4","2","4"
"2024-03-20","old","6648475","HCM City","16","10","16"
"2024-03-20","old","40894579","HCM City","18","18","21"
"2024-03-20","old","16384575","HCM City","24","16","27"
"2024-03-20","old","18196590","Ha Noi City","16","13","22"
"2024-03-20","old","20470797","HCM City","15","8","15"
"2024-03-20","old","19177196","HCM City","28","23","34"
"2024-03-20","old","40693208","HCM City","19","8","19"
"2024-03-20","old","41507848","Ha Noi City","20","8","20"
"2024-03-20","old","12001802","Ha Noi City","12","12","210"
"2024-03-20","old","6541898","HCM City","22","13","24"
"2024-03-20","old","20278114","HCM City","24","19","29"
"2024-03-20","old","41958287","HCM City","12","0","12"
"2024-03-20","old","40417459","HCM City","17","14","20"
"2024-03-20","old","17149529","HCM City","21","15","23"
"2024-03-20","old","41507902","Ha Noi City","18","18","19"
"2024-03-20","old","5953311","HCM City","16","8","17"
"2024-03-20","old","41439202","HCM City","10","9","10"
"2024-03-20","old","10560390","Ha Noi City","23","7","41"
"2024-03-20","old","15014037","Ha Noi City","3","0","4"
"2024-03-20","old","17309575","Ha Noi City","23","11","73"
"2024-03-20","old","41420951","Ha Noi City","15","10","17"
"2024-03-20","old","15608758","HCM City","22","17","27"
"2024-03-20","old","23129899","HCM City","15","7","16"
"2024-03-20","old","5996140","Ha Noi City","10","0","10"
"2024-03-20","old","40961597","Ha Noi City","20","4","24"
"2024-03-20","old","18994366","HCM City","18","8","20"
"2024-03-20","old","15908133","Ha Noi City","18","14","41"
"2024-03-20","old","17151077","Ha Noi City","15","1","18"
"2024-03-20","old","5868360","Ha Noi City","23","0","46"
"2024-03-20","old","17205327","Ha Noi City","19","12","54"
"2024-03-20","old","18606769","Ha Noi City","24","0","42"
